id,initialX,initialY,finalX,finalY
177960099,9,66,56.0,94.0
177960104,56,94,100.0,100.0
177960100,61,7,45.0,47.0
177960101,45,47,62.0,79.0
177960102,62,79,65.0,51.0
177960103,65,51,62.0,26.0
177960105,62,26,73.0,22.0
177960106,73,22,76.0,23.0
177960107,24,77,34.0,76.0
177961252,76,23,66.0,24.0
177960108,66,24,65.0,36.0
177960109,65,36,66.0,57.0
177960110,66,57,69.0,65.0
177960113,69,65,68.0,26.0
177960115,68,26,74.0,22.0
177960118,74,22,74.0,43.0
177960111,26,57,33.0,72.0
177960119,74,43,67.0,28.0
177960120,67,28,66.0,30.0
177960112,33,72,34.0,70.0
177960122,66,30,59.0,14.0
177960123,59,14,75.0,14.0
177960125,75,14,72.0,37.0
177960126,72,37,85.0,44.0
177960128,85,44,87.0,48.0
177960116,15,56,13.0,52.0
177960131,87,48,0.0,0.0
177960132,14,49,11.0,61.0
177960129,89,39,92.0,50.0
177960130,92,50,0.0,0.0
177960121,100,100,8.0,50.0
177960127,31,24,100.0,100.0
177960135,50,50,38.0,42.0
177960136,38,42,74.0,16.0
177960133,26,84,32.0,68.0
177960134,32,68,27.0,100.0
177960144,73,0,100.0,100.0
177960146,78,0,92.0,38.0
177960148,92,38,89.0,37.0
177961253,8,62,11.0,63.0
177960151,89,37,85.0,30.0
177960138,11,63,15.0,70.0
177960153,85,30,92.0,24.0
177960139,15,70,8.0,76.0
177960140,8,76,44.0,75.0
177960161,56,25,69.0,50.0
177960163,69,50,74.0,28.0
177960168,74,28,82.0,21.0
177960141,26,72,18.0,79.0
177960142,18,79,35.0,94.0
177960173,65,6,56.0,6.0
177960175,56,6,71.0,83.0
177960143,29,17,23.0,0.0
177960180,77,100,100.0,100.0
177960182,75,100,82.0,85.0
177960184,82,85,85.0,95.0
177960190,85,95,84.0,88.0
177960145,16,12,15.0,8.0
177960192,85,92,75.0,91.0
177960147,15,8,25.0,9.0
177960149,25,9,26.0,3.0
177960196,74,97,82.0,85.0
177960150,18,15,35.0,8.0
177960199,65,92,76.0,94.0
177960152,24,6,36.0,4.0
177961254,76,94,64.0,96.0
177960200,64,96,73.0,88.0
177960154,27,12,37.0,8.0
177960205,63,92,62.0,79.0
177960157,38,21,54.0,7.0
177960156,54,7,66.0,0.0
177960209,46,93,34.0,100.0
177960210,32,100,100.0,100.0
177960211,34,100,41.0,90.0
177960212,41,90,38.0,81.0
177960159,59,10,62.0,19.0
177960214,38,81,56.0,64.0
177960160,44,36,58.0,54.0
177960162,58,54,39.0,76.0
177960164,39,76,48.0,46.0
177960165,48,46,57.0,68.0
177960166,57,68,29.0,54.0
177960167,29,54,30.0,23.0
177960169,30,23,44.0,47.0
177960171,44,47,44.0,27.0
177960172,44,27,37.0,46.0
177960174,37,46,60.0,74.0
177960176,60,74,60.0,49.0
177960177,60,49,63.0,81.0
177960178,63,81,63.0,65.0
177960179,63,65,62.0,72.0
177960181,62,72,57.0,18.0
177960183,57,18,46.0,50.0
177960185,46,50,62.0,68.0
177960186,62,68,72.0,90.0
177960187,72,90,63.0,83.0
177960188,63,83,65.0,65.0
177960189,65,65,67.0,82.0
177960191,67,82,62.0,68.0
177960193,62,68,73.0,81.0
177960218,27,19,41.0,19.0
177960194,59,81,52.0,44.0
177960195,52,44,56.0,16.0
177960197,56,16,71.0,9.0
177960221,29,91,29.0,70.0
177960198,71,9,71.0,30.0
177960201,71,30,70.0,32.0
177960202,70,32,71.0,59.0
177960203,71,59,78.0,85.0
177960204,78,85,71.0,64.0
177960206,71,64,0.0,0.0
177960223,3,41,100.0,100.0
177960228,100,100,59.0,90.0
177960229,59,90,52.0,91.0
177960231,52,91,69.0,93.0
177960213,48,9,31.0,7.0
177960215,31,7,48.0,9.0
177960235,60,94,59.0,96.0
177960236,59,96,39.0,25.0
177960237,39,25,61.0,27.0
177960239,61,27,68.0,12.0
177960217,39,73,32.0,88.0
177960240,68,12,59.0,4.0
177960241,59,4,71.0,11.0
177960246,71,11,90.0,12.0
177960219,10,88,12.0,84.0
177961256,90,12,88.0,16.0
177960255,88,16,70.0,23.0
177960263,70,23,97.0,77.0
177960264,97,77,96.0,0.0
177960266,96,0,100.0,100.0
177960220,13,100,16.0,83.0
177960222,16,83,10.0,91.0
177960267,90,9,81.0,10.0
177960270,81,10,81.0,7.0
177960224,19,90,19.0,93.0
177960272,81,7,91.0,51.0
177960273,91,51,92.0,50.0
177960225,9,49,8.0,50.0
177960274,92,50,100.0,100.0
177961043,100,59,100.0,100.0
177960226,0,0,35.0,11.0
177960277,65,89,62.0,89.0
177960227,35,11,38.0,11.0
177960230,38,11,74.0,11.0
177960284,26,89,18.0,91.0
177960232,74,11,82.0,9.0
177960233,82,9,87.0,15.0
177960288,18,91,13.0,85.0
177960234,87,15,83.0,5.0
177960291,17,95,23.0,84.0
177960238,77,16,87.0,0.0
177960294,13,100,100.0,100.0
177960301,21,100,37.0,96.0
177960304,37,96,28.0,82.0
177960242,63,4,72.0,18.0
177960305,28,82,26.0,85.0
177960243,72,18,74.0,15.0
177960244,74,15,75.0,6.0
177960307,26,85,25.0,94.0
177960245,75,6,70.0,3.0
177960309,30,97,26.0,90.0
177960310,26,90,32.0,95.0
177960247,74,10,68.0,5.0
177960311,32,95,38.0,80.0
177960313,38,80,38.0,62.0
177961258,62,20,62.0,38.0
177960248,62,38,56.0,22.0
177960249,56,22,55.0,10.0
177960250,55,10,57.0,65.0
177960252,57,65,61.0,69.0
177960253,61,69,57.0,79.0
177960254,57,79,64.0,92.0
177960257,64,92,77.0,81.0
177960317,23,19,25.0,28.0
177960260,77,81,75.0,72.0
177960261,75,72,66.0,67.0
177960262,66,67,74.0,27.0
177960319,26,73,67.0,34.0
177960321,67,34,72.0,31.0
177960265,28,69,25.0,100.0
177960322,75,0,100.0,100.0
177960323,78,0,92.0,35.0
177960325,92,35,93.0,36.0
177960327,93,36,89.0,55.0
177960268,8,65,7.0,64.0
177960269,7,64,11.0,45.0
177960271,11,45,43.0,0.0
177960330,57,100,100.0,100.0
177960331,54,100,75.0,86.0
177960332,75,86,77.0,72.0
177960275,23,28,30.0,58.0
177960276,30,58,40.0,83.0
177960278,40,83,41.0,69.0
177960279,41,69,29.0,76.0
177960280,29,76,41.0,58.0
177960282,41,58,57.0,76.0
177960283,57,76,61.0,92.0
177960285,61,92,38.0,58.0
177960286,38,58,48.0,54.0
177960287,48,54,86.0,11.0
177960289,86,11,84.0,18.0
177960336,16,82,21.0,76.0
177960290,79,24,78.0,28.0
177960338,21,76,22.0,72.0
177960292,78,28,79.0,24.0
177960342,23,74,80.0,85.0
177960293,20,15,41.0,24.0
177960344,59,76,75.0,93.0
177961259,41,24,25.0,7.0
177960295,25,7,40.0,0.0
177960346,75,93,60.0,100.0
177960349,63,100,100.0,100.0
177960350,60,100,82.0,95.0
177960352,82,95,74.0,78.0
177960354,74,78,71.0,71.0
177961260,26,22,29.0,29.0
177960297,29,29,27.0,61.0
177960298,27,61,30.0,53.0
177960299,30,53,34.0,77.0
177960359,66,23,70.0,31.0
177960300,34,77,30.0,69.0
177960362,70,31,84.0,8.0
177960365,84,8,100.0,100.0
177960303,13,77,11.0,46.0
177960306,11,46,27.0,33.0
177960368,73,67,68.0,43.0
177961261,27,33,32.0,57.0
177960308,32,57,25.0,41.0
177961262,68,43,75.0,59.0
177960369,75,59,100.0,100.0
177960312,0,0,25.0,41.0
177960372,100,46,100.0,100.0
177960374,100,99,90.0,55.0
177960377,90,55,92.0,55.0
177960378,92,55,92.0,54.0
177961263,10,45,8.0,45.0
177960314,8,45,8.0,46.0
177960379,92,54,100.0,100.0
177960316,0,0,8.0,46.0
177960324,51,52,31.0,64.0
177960326,31,64,41.0,91.0
177960328,41,91,32.0,75.0
177960333,32,75,24.0,43.0
177960335,24,43,29.0,50.0
177960337,29,50,30.0,86.0
177960340,30,86,50.0,83.0
177960339,50,83,65.0,93.0
177960341,65,93,44.0,83.0
177960343,44,83,33.0,79.0
177960345,33,79,34.0,27.0
177960347,34,27,56.0,18.0
177960348,56,18,66.0,30.0
177960353,66,30,58.0,17.0
177960355,58,17,54.0,84.0
177960357,54,84,70.0,78.0
177960358,70,78,63.0,70.0
177960360,63,70,69.0,34.0
177960361,69,34,85.0,7.0
177960363,85,7,94.0,57.0
177960385,6,43,16.0,45.0
177960387,16,45,37.0,20.0
177960366,63,80,77.0,69.0
177960392,23,31,38.0,27.0
177960390,38,27,37.0,31.0
177960394,37,31,38.0,33.0
177960370,62,73,62.0,67.0
177960398,38,33,43.0,31.0
177960396,43,31,43.0,28.0
177961264,57,69,57.0,72.0
177960371,57,72,57.0,69.0
177960400,37,31,71.0,77.0
177960402,71,77,67.0,70.0
177960373,29,23,33.0,30.0
177960375,33,30,92.0,12.0
177960405,8,88,12.0,85.0
177960380,92,12,88.0,15.0
177960381,88,15,77.0,55.0
177960382,77,55,0.0,0.0
177960407,100,100,23.0,45.0
177960383,91,47,0.0,0.0
177960411,9,49,51.0,4.0
177960415,51,4,71.0,5.0
177960384,29,95,22.0,87.0
177960386,22,87,31.0,92.0
177960388,31,92,28.0,51.0
177960389,28,51,41.0,31.0
177960391,41,31,74.0,37.0
177960419,26,63,42.0,92.0
177960421,42,92,36.0,81.0
177960422,36,81,40.0,86.0
177960426,40,86,42.0,93.0
177960427,42,93,40.0,90.0
177960429,40,90,34.0,69.0
177961265,60,10,66.0,31.0
177960393,66,31,57.0,9.0
177961266,34,69,43.0,91.0
177960430,43,91,39.0,72.0
177960395,61,28,53.0,9.0
177960433,44,96,47.0,91.0
177961267,56,4,53.0,9.0
177960435,47,91,33.0,100.0
177960397,53,9,67.0,0.0
177960438,29,100,100.0,100.0
177960440,33,100,48.0,90.0
177960441,48,90,39.0,92.0
177960399,52,10,61.0,8.0
177960443,39,92,39.0,82.0
177961268,61,8,61.0,18.0
177960401,61,18,57.0,44.0
177960403,57,44,59.0,56.0
177960446,41,44,41.0,60.0
177961269,59,56,59.0,40.0
177960406,59,40,70.0,41.0
177960408,70,41,70.0,41.0
177960449,30,59,35.0,52.0
177960409,70,41,65.0,48.0
177960452,35,52,41.0,60.0
177960410,65,48,59.0,40.0
177960453,41,60,71.0,41.0
177960412,29,59,36.0,70.0
177960413,36,70,62.0,91.0
177960414,62,91,61.0,76.0
177960416,61,76,46.0,51.0
177960417,46,51,58.0,24.0
177960418,58,24,71.0,32.0
177960420,71,32,66.0,43.0
177960423,66,43,67.0,67.0
177960424,67,67,72.0,54.0
177960425,72,54,72.0,46.0
177960458,28,54,22.0,46.0
177960428,72,46,78.0,54.0
177960459,22,46,54.0,0.0
177960461,54,0,100.0,100.0
177960431,36,100,32.0,71.0
177960432,32,71,43.0,84.0
177960434,43,84,36.0,63.0
177960436,36,63,55.0,23.0
177960437,55,23,64.0,36.0
177960442,64,36,70.0,33.0
177960444,70,33,72.0,28.0
177960445,72,28,77.0,32.0
177960447,77,32,90.0,26.0
177960474,10,74,18.0,72.0
177961270,90,26,82.0,28.0
177960450,82,28,71.0,44.0
177960451,71,44,79.0,57.0
177960454,79,57,91.0,68.0
177960457,91,68,0.0,0.0
177960478,100,100,9.0,32.0
177960480,9,52,64.0,89.0
177960460,36,11,47.0,11.0
177960481,64,89,53.0,89.0
177960484,53,89,79.0,60.0
177960462,21,40,35.0,49.0
177960463,35,49,11.0,45.0
177960464,11,45,23.0,72.0
177960465,23,72,30.0,67.0
177960466,30,67,55.0,83.0
177960468,55,83,63.0,96.0
177960469,63,96,37.0,76.0
177960470,37,76,47.0,43.0
177960472,47,43,67.0,32.0
177960473,67,32,85.0,7.0
177960475,85,7,97.0,10.0
177960486,15,93,3.0,90.0
177960476,97,10,0.0,0.0
177960488,4,85,0.0,92.0
177960490,0,92,100.0,100.0
177960479,100,0,93.0,49.0
177960495,7,51,20.0,2.0
177960482,93,49,80.0,98.0
177960483,80,98,90.0,100.0
177960500,10,0,100.0,100.0
177960503,17,0,43.0,28.0
177960487,57,72,66.0,77.0
177960509,34,23,41.0,97.0
177960512,41,97,30.0,82.0
177960515,30,82,43.0,90.0
177960517,43,90,69.0,47.0
177960489,31,53,36.0,55.0
177960519,64,45,63.0,40.0
177960491,36,55,37.0,60.0
177960492,37,60,43.0,36.0
177960493,43,36,60.0,26.0
177960494,60,26,53.0,31.0
177960496,53,31,66.0,94.0
177960497,66,94,61.0,76.0
177960498,61,76,56.0,80.0
177960499,56,80,54.0,26.0
177960501,54,26,63.0,26.0
177960502,63,26,66.0,9.0
177960504,66,9,63.0,23.0
177960524,37,77,21.0,100.0
177960505,63,23,79.0,0.0
177960525,21,100,100.0,100.0
177960506,79,0,64.0,14.0
177960507,64,14,57.0,30.0
177960508,57,30,62.0,78.0
177960510,62,78,55.0,64.0
177960511,55,64,67.0,53.0
177960513,67,53,65.0,28.0
177960514,65,28,79.0,23.0
177960516,79,23,96.0,9.0
177960526,4,91,100.0,100.0
177960527,100,100,61.0,5.0
177960518,39,95,51.0,100.0
177960528,61,5,49.0,0.0
177960529,46,0,100.0,100.0
177960530,49,0,68.0,51.0
177960531,68,51,61.0,38.0
177960532,61,38,55.0,53.0
177960533,55,53,84.0,9.0
177960534,84,9,80.0,3.0
177960520,16,91,20.0,97.0
177960521,20,97,36.0,75.0
177960536,64,25,85.0,16.0
177960538,85,16,81.0,24.0
177961271,15,84,19.0,76.0
177960522,19,76,18.0,94.0
177960540,82,6,80.0,0.0
177960523,18,94,20.0,100.0
177960541,84,0,100.0,100.0
177960537,20,100,40.0,89.0
177960539,40,89,38.0,86.0
177961272,60,11,62.0,14.0
177960543,62,14,73.0,26.0
177960545,73,26,69.0,40.0
177960546,69,40,75.0,31.0
177960548,75,31,78.0,36.0
177960550,78,36,75.0,30.0
177960542,22,64,25.0,70.0
177960553,75,30,76.0,34.0
177960544,25,70,24.0,66.0
177960554,76,34,75.0,30.0
177960547,25,54,34.0,47.0
177960549,34,47,67.0,11.0
177960556,33,89,28.0,62.0
177960551,72,38,90.0,10.0
177960552,90,10,90.0,56.0
177960557,90,56,0.0,0.0
177960560,3,71,100.0,100.0
177960561,100,100,67.0,6.0
177960562,67,6,74.0,0.0
177960564,33,94,26.0,100.0
177960563,71,0,100.0,100.0
177960568,26,100,37.0,84.0
177960570,37,84,29.0,94.0
177960571,29,94,37.0,88.0
177960573,37,88,31.0,75.0
177960575,31,75,30.0,77.0
177960565,70,23,71.0,20.0
177960577,30,77,29.0,80.0
177960566,71,20,75.0,22.0
177960567,75,22,71.0,20.0
177961274,29,80,25.0,78.0
177960578,25,78,29.0,72.0
177960569,71,28,70.0,36.0
177961275,29,72,30.0,64.0
177960579,30,64,40.0,58.0
177960581,40,58,45.0,23.0
177960585,45,23,74.0,28.0
177960588,74,28,95.0,19.0
177960591,95,19,0.0,0.0
177961044,4,81,28.0,44.0
177960594,72,56,0.0,0.0
177960576,100,100,5.0,81.0
177960580,25,73,53.0,7.0
177960582,53,7,45.0,13.0
177960584,45,13,40.0,5.0
177960586,40,5,17.0,59.0
177960590,17,59,69.0,93.0
177960602,31,7,23.0,0.0
177960592,69,93,77.0,100.0
177960593,67,100,100.0,100.0
177960604,23,0,17.0,51.0
177960606,17,51,41.0,64.0
177960607,41,64,90.0,23.0
177960608,90,23,87.0,47.0
177960609,87,47,0.0,0.0
177960596,8,54,17.0,56.0
177960597,17,56,45.0,65.0
177960598,45,65,28.0,58.0
177960611,55,35,72.0,42.0
177960599,28,58,44.0,68.0
177960612,72,42,56.0,32.0
177960600,44,68,44.0,71.0
177960613,56,32,56.0,29.0
177960615,56,29,42.0,12.0
177960616,42,12,6.0,35.0
177960617,6,35,29.0,78.0
177960619,29,78,35.0,69.0
177960620,35,69,50.0,38.0
177960601,50,62,63.0,84.0
177960622,37,16,62.0,28.0
177960624,62,28,72.0,0.0
177960605,28,100,100.0,100.0
177960614,33,100,41.0,88.0
177960618,41,88,61.0,76.0
177960629,59,12,39.0,24.0
177960631,39,24,74.0,35.0
177960621,26,65,31.0,71.0
177960633,74,35,69.0,29.0
177960623,31,71,37.0,67.0
177960625,37,67,40.0,67.0
177960634,63,33,60.0,33.0
177960626,40,67,31.0,67.0
177961276,60,33,69.0,33.0
177960627,31,67,31.0,67.0
177961277,69,33,69.0,33.0
177960628,31,67,20.0,32.0
177960630,20,32,32.0,7.0
177960632,32,7,75.0,13.0
177960636,25,87,9.0,49.0
177960639,9,49,24.0,35.0
177960643,24,35,36.0,30.0
177960640,36,30,47.0,36.0
177960641,47,36,59.0,16.0
177960635,41,84,42.0,89.0
177961278,59,16,58.0,11.0
177960645,58,11,64.0,9.0
177960637,36,91,34.0,100.0
177960638,34,100,100.0,100.0
177960646,70,0,66.0,24.0
177960649,66,24,67.0,47.0
177960650,67,47,67.0,65.0
177960652,67,65,55.0,90.0
177960653,55,90,71.0,91.0
177960655,71,91,58.0,88.0
177960657,58,88,74.0,79.0
177960659,74,79,62.0,71.0
177960661,62,71,77.0,62.0
177960642,23,38,35.0,49.0
177960644,35,49,47.0,58.0
177960647,47,58,44.0,57.0
177960662,56,43,64.0,33.0
177961279,44,57,36.0,67.0
177960665,64,33,76.0,35.0
177960654,24,65,40.0,100.0
177960656,40,100,100.0,100.0
177960666,63,0,56.0,17.0
177960667,56,17,62.0,23.0
177960668,62,23,73.0,27.0
177960670,73,27,81.0,8.0
177960671,81,8,78.0,12.0
177960660,22,88,27.0,83.0
177961280,78,12,73.0,17.0
177960672,73,17,89.0,15.0
177960674,89,15,77.0,33.0
177960678,77,33,71.0,51.0
177960679,71,51,86.0,72.0
177960681,86,72,0.0,0.0
177960664,15,23,0.0,65.0
177960663,0,65,100.0,100.0
177960683,100,0,59.0,24.0
177960686,59,24,66.0,66.0
177960688,66,66,0.0,0.0
177960673,12,49,25.0,31.0
177960675,25,31,65.0,21.0
177960691,35,79,61.0,92.0
177960692,61,92,89.0,46.0
177960677,11,54,8.0,67.0
177960694,89,46,92.0,33.0
177960697,92,33,0.0,0.0
177960682,4,62,100.0,100.0
177960684,100,100,60.0,8.0
177960704,40,92,47.0,100.0
177960685,60,8,53.0,0.0
177960687,51,0,100.0,100.0
177960689,53,0,33.0,15.0
177960690,33,15,60.0,93.0
177960693,60,93,83.0,89.0
177960706,40,7,17.0,11.0
177960710,17,11,29.0,5.0
177960696,71,95,83.0,92.0
177960711,17,8,34.0,10.0
177960714,34,10,42.0,5.0
177960698,58,95,64.0,93.0
177961282,42,5,36.0,7.0
177960715,36,7,41.0,17.0
177960716,41,17,67.0,13.0
177960717,67,13,76.0,17.0
177960701,33,87,24.0,83.0
177960703,24,83,31.0,79.0
177961283,76,17,69.0,21.0
177960705,31,79,24.0,83.0
177960722,69,21,79.0,15.0
177960708,21,85,17.0,80.0
177960709,17,80,25.0,82.0
177960712,25,82,34.0,87.0
177960724,66,13,66.0,19.0
177960713,34,87,34.0,81.0
177960726,66,19,66.0,13.0
177960718,33,88,68.0,22.0
177960720,68,22,75.0,0.0
177960728,32,78,25.0,100.0
177960721,73,0,100.0,100.0
177960730,25,100,19.0,86.0
177960732,19,86,6.0,75.0
177960733,6,75,8.0,46.0
177960735,8,46,31.0,46.0
177960737,31,46,39.0,9.0
177960738,39,9,48.0,20.0
177960740,48,20,88.0,47.0
177960727,12,53,70.0,93.0
177960744,30,7,34.0,27.0
177960729,70,93,66.0,73.0
177960746,34,27,39.0,7.0
177960748,39,7,32.0,0.0
177960734,61,93,68.0,100.0
177960736,61,100,100.0,100.0
177960741,68,100,74.0,90.0
177960742,74,90,70.0,94.0
177960752,26,10,30.0,6.0
177960743,70,94,64.0,92.0
177960745,64,92,59.0,95.0
177960747,59,95,82.0,94.0
177960749,82,94,100.0,81.0
177960751,100,81,100.0,100.0
177960755,0,0,18.0,12.0
177960756,18,12,35.0,24.0
177960757,35,24,72.0,5.0
177960753,28,95,67.0,79.0
177960760,33,21,27.0,46.0
177960762,27,46,40.0,78.0
177960763,40,78,70.0,75.0
177960764,70,75,44.0,64.0
177960765,44,64,65.0,9.0
177960767,65,9,77.0,28.0
177960759,23,72,30.0,69.0
177960769,70,31,76.0,32.0
177960771,76,32,76.0,13.0
177960761,24,87,26.0,80.0
177960773,76,13,74.0,20.0
177960774,74,20,77.0,20.0
177960776,77,20,70.0,29.0
177960778,70,29,91.0,25.0
177960780,91,25,90.0,27.0
177960768,9,75,10.0,73.0
177960782,90,27,79.0,38.0
177960783,79,38,76.0,58.0
177960770,21,62,24.0,42.0
177960785,76,58,73.0,66.0
177960786,73,66,0.0,0.0
177960772,3,31,100.0,100.0
177960775,100,100,71.0,41.0
177960777,71,41,64.0,26.0
177960791,29,59,36.0,74.0
177960779,64,26,77.0,19.0
177960794,23,81,26.0,86.0
177960781,77,19,74.0,14.0
177960796,26,86,65.0,95.0
177960798,65,95,63.0,100.0
177960788,35,5,37.0,0.0
177960789,32,0,100.0,100.0
177960800,63,100,65.0,73.0
177960803,65,73,71.0,70.0
177960790,29,30,42.0,25.0
177960792,42,25,66.0,26.0
177960805,34,74,17.0,91.0
177960793,66,26,83.0,9.0
177960795,83,9,100.0,100.0
177960807,17,91,0.0,0.0
177960797,100,5,100.0,100.0
177960810,0,0,37.0,33.0
177960811,37,33,73.0,88.0
177960812,73,88,84.0,72.0
177960801,12,37,16.0,28.0
177960802,16,28,42.0,78.0
177960813,58,22,91.0,11.0
177960814,91,11,93.0,46.0
177960804,7,54,8.0,74.0
177960808,8,74,18.0,90.0
177960817,82,10,71.0,35.0
177960818,71,35,83.0,38.0
177960809,17,62,38.0,84.0
177961285,83,38,62.0,16.0
177960819,62,16,73.0,27.0
177960821,73,27,69.0,48.0
177960823,69,48,58.0,82.0
177960824,58,82,72.0,87.0
177960825,72,87,57.0,86.0
177960826,57,86,68.0,54.0
177960827,68,54,0.0,0.0
177960815,18,52,0.0,37.0
177960816,0,37,100.0,100.0
177960830,100,100,92.0,32.0
177960820,8,68,8.0,68.0
177961286,92,32,92.0,32.0
177960831,92,32,0.0,0.0
177960822,2,62,100.0,100.0
177960828,100,100,71.0,63.0
177960829,71,63,65.0,64.0
177960836,29,37,35.0,36.0
177960837,35,36,88.0,11.0
177960841,88,11,0.0,0.0
177960834,13,79,0.0,85.0
177960835,0,85,100.0,100.0
177960842,100,0,89.0,53.0
177960838,11,47,26.0,64.0
177960844,74,36,94.0,63.0
177960849,94,63,0.0,0.0
177960843,100,100,6.0,37.0
177960845,80,4,80.0,12.0
177960854,20,96,20.0,88.0
177960855,20,88,11.0,64.0
177960856,11,64,35.0,24.0
177960857,35,24,53.0,19.0
177960846,47,81,29.0,67.0
177960860,53,19,71.0,33.0
177960862,71,33,61.0,89.0
177960863,61,89,90.0,47.0
177960847,10,53,10.0,28.0
177960848,10,28,36.0,76.0
177961288,90,72,64.0,24.0
177960865,64,24,75.0,16.0
177960850,25,84,32.0,79.0
177960867,68,21,59.0,20.0
177960868,59,20,66.0,38.0
177960869,66,38,89.0,10.0
177960871,89,10,90.0,42.0
177960852,10,58,8.0,83.0
177960853,8,83,40.0,86.0
177960872,60,14,58.0,24.0
177960873,58,24,48.0,49.0
177960874,48,49,68.0,60.0
177960875,68,60,63.0,81.0
177960878,63,81,68.0,27.0
177960879,68,27,79.0,9.0
177960880,79,9,69.0,23.0
177960882,69,23,95.0,31.0
177960889,95,31,87.0,39.0
177960858,13,61,10.0,63.0
177960891,87,39,90.0,37.0
177960898,90,37,90.0,34.0
177960859,10,63,10.0,66.0
177960899,90,34,0.0,0.0
177960861,100,100,10.0,66.0
177961045,0,54,100.0,100.0
177960900,100,99,92.0,45.0
177960864,8,55,8.0,54.0
177960901,92,45,92.0,46.0
177960870,8,54,9.0,56.0
177961289,92,46,91.0,44.0
177960902,91,44,0.0,0.0
177960866,100,100,9.0,56.0
177960876,49,49,30.0,41.0
177960877,30,41,42.0,11.0
177960881,42,11,62.0,9.0
177960883,62,9,62.0,18.0
177960884,62,18,59.0,6.0
177960885,59,6,78.0,3.0
177960888,78,3,76.0,9.0
177960904,24,91,17.0,100.0
177960890,83,0,100.0,100.0
177960892,74,0,100.0,100.0
177960905,0,0,26.0,100.0
177960893,97,33,73.0,14.0
177961290,3,67,27.0,86.0
177960906,27,86,75.0,94.0
177960895,25,6,32.0,9.0
177960907,75,94,68.0,91.0
177960908,68,91,69.0,63.0
177960896,31,37,27.0,42.0
177960909,69,63,73.0,58.0
177960897,27,42,31.0,37.0
177960910,69,47,69.0,55.0
177960911,69,55,58.0,87.0
177960912,58,87,32.0,77.0
177960914,32,77,34.0,37.0
177960915,34,37,51.0,25.0
177960916,51,25,73.0,7.0
177960913,27,93,27.0,80.0
177961291,73,7,73.0,20.0
177960919,73,20,68.0,10.0
177961292,27,80,32.0,90.0
177960920,68,10,59.0,7.0
177960921,59,7,44.0,18.0
177960922,44,18,20.0,34.0
177960925,20,34,64.0,18.0
177960927,64,18,61.0,11.0
177960930,61,11,60.0,32.0
177960931,60,32,56.0,10.0
177960933,56,10,63.0,10.0
177960917,37,90,28.0,100.0
177960918,28,100,100.0,100.0
177960923,16,100,9.0,70.0
177960924,9,70,42.0,83.0
177960926,42,83,42.0,70.0
177960935,58,17,58.0,30.0
177960937,58,30,54.0,8.0
177960939,54,8,63.0,11.0
177960929,37,89,36.0,95.0
177960940,63,11,64.0,5.0
177960932,36,95,51.0,89.0
177960934,51,89,56.0,91.0
177960944,49,11,44.0,9.0
177960945,44,9,49.0,11.0
177960936,58,94,80.0,37.0
177960949,20,63,21.0,61.0
177960941,80,37,79.0,39.0
177960938,79,39,81.0,40.0
177961293,21,61,19.0,60.0
177960946,81,40,88.0,49.0
177961294,19,60,12.0,51.0
177960951,12,51,28.0,80.0
177960947,72,20,67.0,12.0
177960953,28,80,33.0,88.0
177960948,67,12,51.0,27.0
177960950,51,27,72.0,9.0
177960955,28,91,29.0,100.0
177960952,71,0,100.0,100.0
177960954,63,0,73.0,4.0
177960957,27,96,72.0,78.0
177960956,28,22,47.0,0.0
177960972,47,0,100.0,100.0
177960958,52,100,65.0,94.0
177960959,65,94,72.0,46.0
177960977,28,54,26.0,51.0
177960960,72,46,74.0,49.0
177960961,74,49,72.0,46.0
177960982,30,58,79.0,27.0
177960983,79,27,86.0,34.0
177961295,21,73,14.0,66.0
177960981,86,34,96.0,33.0
177960962,14,66,4.0,67.0
177960980,96,33,87.0,51.0
177961296,4,67,13.0,49.0
177960963,13,49,70.0,82.0
177960976,30,18,42.0,4.0
177960985,42,4,56.0,6.0
177960964,44,94,29.0,67.0
177960965,29,67,37.0,89.0
177960966,37,89,14.0,59.0
177960967,14,59,25.0,30.0
177960968,25,30,42.0,22.0
177960969,42,22,77.0,38.0
177960986,23,62,23.0,66.0
177961297,77,38,77.0,34.0
177960970,77,34,81.0,54.0
177960971,81,54,89.0,72.0
177960973,89,72,0.0,0.0
177960997,14,30,67.0,83.0
177961004,67,83,71.0,66.0
177960975,33,17,29.0,34.0
177960974,29,34,55.0,12.0
177960995,45,88,57.0,100.0
177960998,57,100,100.0,100.0
177960979,45,0,63.0,15.0
177961000,37,85,55.0,93.0
177960978,63,15,45.0,7.0
177960989,45,7,73.0,11.0
177960994,27,89,10.0,71.0
177961002,10,71,39.0,78.0
177961006,39,78,71.0,22.0
177960990,29,78,43.0,73.0
177961007,57,27,60.0,18.0
177961008,60,18,74.0,34.0
177960991,26,66,32.0,76.0
177961009,68,24,65.0,22.0
177960992,32,76,35.0,78.0
177961013,65,22,64.0,34.0
177961298,35,78,36.0,66.0
177961017,64,34,74.0,63.0
177961018,74,63,86.0,47.0
177960993,14,53,15.0,14.0
177961001,15,14,63.0,20.0
177960999,63,20,71.0,9.0
177961021,29,91,23.0,65.0
177961022,23,65,65.0,94.0
